<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.24	12:00:00	109.568	109.587	109.520	109.562	1122	0	3
2020.01.24	13:00:00	109.562	109.628	109.559	109.611	1030	0	3
2020.01.24	14:00:00	109.612	109.624	109.585	109.616	885	0	3
2020.01.24	15:00:00	109.616	109.621	109.520	109.533	1107	0	3
2020.01.24	16:00:00	109.533	109.558	109.430	109.457	2130	0	3
2020.01.24	17:00:00	109.457	109.466	109.314	109.431	3307	0	3
2020.01.24	18:00:00	109.437	109.467	109.317	109.325	2884	0	3
2020.01.24	19:00:00	109.325	109.353	109.243	109.318	3115	0	3
2020.01.24	20:00:00	109.318	109.324	109.220	109.255	2516	0	4
2020.01.24	21:00:00	109.255	109.263	109.170	109.254	2977	0	3
2020.01.24	22:00:00	109.254	109.325	109.227	109.285	3295	0	3
2020.01.24	23:00:00	109.285	109.292	109.239	109.278	813	0	4
2020.01.27	00:00:00	108.968	109.044	108.877	108.901	2295	0	3
2020.01.27	01:00:00	108.901	108.947	108.729	108.798	5188	0	3
2020.01.27	02:00:00	108.799	109.031	108.792	109.026	4262	0	3
2020.01.27	03:00:00	109.025	109.029	108.936	108.976	1823	0	3
2020.01.27	04:00:00	108.976	108.978	108.874	108.934	1699	0	3
2020.01.27	05:00:00	108.934	109.065	108.934	109.034	1751	0	3
2020.01.27	06:00:00	109.034	109.120	109.010	109.099	1349	0	3
2020.01.27	07:00:00	109.099	109.111	109.028	109.044	1193	0	3
2020.01.27	08:00:00	109.045	109.090	109.029	109.063	1188	0	3
2020.01.27	09:00:00	109.063	109.096	109.007	109.054	1911	0	3
2020.01.27	10:00:00	109.054	109.135	109.004	109.014	2495	0	3
2020.01.27	11:00:00	109.016	109.016	108.843	108.891	3082	0	3
2020.01.27	12:00:00	108.891	108.942	108.859	108.859	2067	0	3
2020.01.27	13:00:00	108.859	108.955	108.827	108.900	2029	0	3
2020.01.27	14:00:00	108.900	109.004	108.900	108.953	2440	0	3
2020.01.27	15:00:00	108.953	109.060	108.919	109.025	2389	0	3
2020.01.27	16:00:00	109.025	109.097	108.850	108.995	4604	0	3
2020.01.27	17:00:00	108.996	109.006	108.875	108.910	3929	0	3
2020.01.27	18:00:00	108.909	109.003	108.870	108.956	3686	0	3
2020.01.27	19:00:00	108.956	109.058	108.949	109.005	2250	0	3
2020.01.27	20:00:00	109.005	109.062	108.980	108.995	1909	0	3
2020.01.27	21:00:00	108.995	109.003	108.918	108.919	1671	0	3
2020.01.27	22:00:00	108.919	108.959	108.875	108.889	2295	0	3
2020.01.27	23:00:00	108.889	108.915	108.861	108.883	908	0	3
2020.01.28	00:00:00	108.884	108.914	108.868	108.913	551	0	3
2020.01.28	01:00:00	108.913	108.961	108.893	108.929	1455	0	4
2020.01.28	02:00:00	108.929	108.964	108.818	108.846	1564	0	3
2020.01.28	03:00:00	108.846	109.045	108.836	109.025	2054	0	3
2020.01.28	04:00:00	109.025	109.031	108.954	109.001	1310	0	3
2020.01.28	05:00:00	109.001	109.005	108.971	109.001	697	0	3
2020.01.28	06:00:00	109.001	109.019	108.968	108.977	987	0	3
2020.01.28	07:00:00	108.977	109.041	108.945	109.026	1009	0	3
2020.01.28	08:00:00	109.026	109.060	109.005	109.060	1198	0	3
2020.01.28	09:00:00	109.061	109.098	109.039	109.083	1329	0	3
2020.01.28	10:00:00	109.083	109.083	108.887	108.915	2546	0	3
2020.01.28	11:00:00	108.915	108.916	108.754	108.823	3558	0	3
2020.01.28	12:00:00	108.823	108.880	108.813	108.856	1707	0	3
2020.01.28	13:00:00	108.856	108.914	108.772	108.894	1603	0	3
2020.01.28	14:00:00	108.892	109.090	108.859	109.059	2657	0	3
2020.01.28	15:00:00	109.059	109.071	108.998	109.026	2157	0	3
2020.01.28	16:00:00	109.026	109.029	108.925	109.008	2739	0	3
2020.01.28	17:00:00	109.008	109.200	109.005	109.141	3196	0	3
2020.01.28	18:00:00	109.141	109.174	109.086	109.168	2008	0	3
2020.01.28	19:00:00	109.168	109.193	109.114	109.127	1462	0	4
2020.01.28	20:00:00	109.127	109.135	109.100	109.129	1299	0	4
2020.01.28	21:00:00	109.129	109.170	109.122	109.139	1470	0	4
2020.01.28	22:00:00	109.139	109.151	109.100	109.115	1487	0	3
2020.01.28	23:00:00	109.115	109.171	109.112	109.137	1112	0	3
2020.01.29	00:00:00	109.137	109.264	109.079	109.232	1060	0	3
2020.01.29	01:00:00	109.232	109.233	109.079	109.133	1663	0	3
2020.01.29	02:00:00	109.134	109.161	109.072	109.110	1507	0	3
2020.01.29	03:00:00	109.109	109.233	109.075	109.196	2474	0	3
2020.01.29	04:00:00	109.196	109.221	109.145	109.186	1242	0	4
2020.01.29	05:00:00	109.186	109.230	109.182	109.204	894	0	3
2020.01.29	06:00:00	109.204	109.211	109.179	109.194	633	0	3
2020.01.29	07:00:00	109.194	109.199	109.125	109.127	913	0	3
2020.01.29	08:00:00	109.126	109.135	109.080	109.100	1055	0	3
2020.01.29	09:00:00	109.100	109.116	109.032	109.099	1403	0	3
2020.01.29	10:00:00	109.099	109.156	109.037	109.081	2142	0	3
2020.01.29	11:00:00	109.081	109.095	109.006	109.025	1489	0	3
2020.01.29	12:00:00	109.025	109.095	109.023	109.089	1141	0	3
2020.01.29	13:00:00	109.089	109.115	109.056	109.082	999	0	3
2020.01.29	14:00:00	109.082	109.132	109.074	109.113	995	0	3
2020.01.29	15:00:00	109.113	109.162	109.091	109.146	1391	0	3
2020.01.29	16:00:00	109.146	109.185	109.036	109.063	2215	0	3
2020.01.29	17:00:00	109.063	109.184	108.974	109.154	3200	0	3
2020.01.29	18:00:00	109.155	109.185	109.130	109.153	1459	0	3
2020.01.29	19:00:00	109.153	109.177	109.135	109.151	1040	0	3
2020.01.29	20:00:00	109.151	109.215	109.147	109.197	1841	0	3
2020.01.29	21:00:00	109.196	109.254	109.032	109.034	2804	0	3
2020.01.29	22:00:00	109.034	109.098	108.993	109.057	3713	0	3
2020.01.29	23:00:00	109.057	109.084	109.007	109.009	1329	0	3
2020.01.30	00:00:00	109.009	109.056	108.971	109.009	3489	0	3
2020.01.30	01:00:00	109.007	109.064	108.943	108.985	1453	0	3
2020.01.30	02:00:00	108.985	109.044	108.930	108.965	2189	0	3
2020.01.30	03:00:00	108.965	108.987	108.900	108.948	2037	0	3
2020.01.30	04:00:00	108.945	108.954	108.867	108.895	2240	0	3
2020.01.30	05:00:00	108.895	108.941	108.863	108.877	1642	0	3
2020.01.30	06:00:00	108.877	108.929	108.842	108.905	1165	0	3
2020.01.30	07:00:00	108.905	108.920	108.854	108.918	1214	0	3
2020.01.30	08:00:00	108.918	108.956	108.903	108.904	1134	0	3
2020.01.30	09:00:00	108.904	108.923	108.805	108.863	3371	0	3
2020.01.30	10:00:00	108.863	108.907	108.816	108.881	3003	0	3
2020.01.30	11:00:00	108.881	108.976	108.864	108.898	2167	0	3
2020.01.30	12:00:00	108.900	108.951	108.884	108.923	1588	0	3
2020.01.30	13:00:00	108.923	108.925	108.843	108.892	1399	0	3
2020.01.30	14:00:00	108.893	108.895	108.764	108.781	2176	0	3
2020.01.30	15:00:00	108.781	108.934	108.770	108.897	3040	0	3
2020.01.30	16:00:00	108.897	109.009	108.849	108.901	3413	0	3
2020.01.30	17:00:00	108.901	108.954	108.650	108.669	3565	0	3
2020.01.30	18:00:00	108.669	108.799	108.659	108.745	2976	0	3
2020.01.30	19:00:00	108.746	108.779	108.579	108.603	3041	0	3
2020.01.30	20:00:00	108.603	108.677	108.586	108.631	1984	0	3
2020.01.30	21:00:00	108.634	108.850	108.606	108.761	5072	0	3
2020.01.30	22:00:00	108.763	108.915	108.758	108.906	6043	0	4
2020.01.30	23:00:00	108.907	108.997	108.901	108.949	1493	0	4
2020.01.31	00:00:00	108.950	108.991	108.919	108.931	805	0	3
2020.01.31	01:00:00	108.931	108.938	108.876	108.887	1532	0	3
2020.01.31	02:00:00	108.888	109.068	108.888	109.050	2590	0	3
2020.01.31	03:00:00	109.050	109.134	109.010	109.051	2988	0	3
2020.01.31	04:00:00	109.051	109.108	109.044	109.057	2400	0	3
2020.01.31	05:00:00	109.057	109.121	109.022	109.073	1250	0	3
2020.01.31	06:00:00	109.073	109.086	109.044	109.086	700	0	4
2020.01.31	07:00:00	109.086	109.100	109.058	109.071	887	0	3
2020.01.31	08:00:00	109.071	109.071	109.002	109.035	1188	0	3
2020.01.31	09:00:00	109.035	109.084	109.020	109.051	1425	0	3
2020.01.31	10:00:00	109.051	109.069	108.999	109.018	2071	0	3
2020.01.31	11:00:00	109.018	109.031	108.923	108.965	1780	0	3
2020.01.31	12:00:00	108.965	108.986	108.887	108.944	2108	0	3
2020.01.31	13:00:00	108.944	108.980	108.913	108.915	1667	0	3
2020.01.31	14:00:00	108.915	108.961	108.911	108.961	1609	0	3
2020.01.31	15:00:00	108.961	108.966	108.824	108.849	2498	0	3
2020.01.31	16:00:00	108.849	108.885	108.720	108.754	2975	0	3
2020.01.31	17:00:00	108.755	108.771	108.357	108.397	4460	0	3
2020.01.31	18:00:00	108.397	108.519	108.310	108.504	5907	0	3
2020.01.31	19:00:00	108.505	108.524	108.340	108.422	4865	0	3
2020.01.31	20:00:00	108.422	108.453	108.328	108.411	3586	0	4
2020.01.31	21:00:00	108.411	108.445	108.328	108.349	3570	0	3
2020.01.31	22:00:00	108.349	108.421	108.305	108.348	4556	0	3
2020.01.31	23:00:00	108.349	108.377	108.328	108.346	1060	0	4
2020.02.03	00:00:00	108.431	108.466	108.311	108.351	976	0	4
2020.02.03	01:00:00	108.350	108.412	108.318	108.386	2291	0	3
2020.02.03	02:00:00	108.387	108.564	108.363	108.485	2463	0	3
2020.02.03	03:00:00	108.485	108.579	108.416	108.560	4769	0	3
2020.02.03	04:00:00	108.560	108.570	108.472	108.480	2792	0	3
2020.02.03	05:00:00	108.480	108.549	108.471	108.545	1826	0	4
2020.02.03	06:00:00	108.545	108.549	108.472	108.476	677	0	4
2020.02.03	07:00:00	108.476	108.530	108.475	108.525	1193	0	3
2020.02.03	08:00:00	108.525	108.526	108.473	108.522	1007	0	3
2020.02.03	09:00:00	108.522	108.697	108.492	108.625	2319	0	3
2020.02.03	10:00:00	108.622	108.648	108.461	108.609	3663	0	3
2020.02.03	11:00:00	108.609	108.609	108.505	108.505	2458	0	3
2020.02.03	12:00:00	108.505	108.529	108.417	108.418	1731	0	3
2020.02.03	13:00:00	108.418	108.538	108.416	108.525	1736	0	3
2020.02.03	14:00:00	108.524	108.530	108.481	108.511	1057	0	3
2020.02.03	15:00:00	108.511	108.575	108.507	108.540	1798	0	3
2020.02.03	16:00:00	108.540	108.670	108.481	108.625	2552	0	3
2020.02.03	17:00:00	108.625	108.797	108.591	108.709	4858	0	3
2020.02.03	18:00:00	108.710	108.730	108.519	108.592	3690	0	3
2020.02.03	19:00:00	108.592	108.677	108.552	108.663	2685	0	3
2020.02.03	20:00:00	108.663	108.670	108.587	108.669	2107	0	3
2020.02.03	21:00:00	108.669	108.692	108.628	108.672	1767	0	4
2020.02.03	22:00:00	108.675	108.742	108.658	108.686	1832	0	3
2020.02.03	23:00:00	108.685	108.698	108.661	108.667	900	0	3
2020.02.04	00:00:00	108.680	108.701	108.643	108.659	1310	0	4
2020.02.04	01:00:00	108.662	108.668	108.581	108.616	910	0	3
2020.02.04	02:00:00	108.616	108.655	108.571	108.591	1699	0	3
2020.02.04	03:00:00	108.591	108.713	108.547	108.699	3384	0	3
2020.02.04	04:00:00	108.699	108.699	108.612	108.663	1875	0	4
2020.02.04	05:00:00	108.663	108.780	108.619	108.693	1817	0	3
2020.02.04	06:00:00	108.693	108.780	108.691	108.734	1325	0	3
2020.02.04	07:00:00	108.734	108.852	108.719	108.813	1716	0	3
2020.02.04	08:00:00	108.812	108.933	108.789	108.912	1429	0	3
2020.02.04	09:00:00	108.911	108.947	108.826	108.939	1976	0	3
2020.02.04	10:00:00	108.939	109.084	108.916	109.033	3322	0	3
2020.02.04	11:00:00	109.033	109.130	109.006	109.083	2059	0	3
2020.02.04	12:00:00	109.083	109.093	108.979	108.982	1337	0	3
2020.02.04	13:00:00	108.983	109.062	108.974	109.030	1229	0	3
2020.02.04	14:00:00	109.030	109.138	109.026	109.135	1752	0	3
2020.02.04	15:00:00	109.134	109.199	109.068	109.183	1936	0	3
2020.02.04	16:00:00	109.183	109.273	109.128	109.248	3121	0	3
2020.02.04	17:00:00	109.247	109.359	109.197	109.334	3006	0	3
2020.02.04	18:00:00	109.334	109.445	109.291	109.404	1774	0	3
2020.02.04	19:00:00	109.404	109.469	109.393	109.460	1997	0	3
2020.02.04	20:00:00	109.460	109.521	109.429	109.477	1335	0	3
2020.02.04	21:00:00	109.477	109.537	109.468	109.501	1484	0	3
2020.02.04	22:00:00	109.499	109.543	109.459	109.470	1390	0	3
2020.02.04	23:00:00	109.470	109.540	109.449	109.518	980	0	3
2020.02.05	00:00:00	109.517	109.519	109.441	109.463	862	0	3
2020.02.05	01:00:00	109.463	109.495	109.430	109.441	885	0	4
2020.02.05	02:00:00	109.441	109.482	109.370	109.417	2509	0	3
2020.02.05	03:00:00	109.418	109.486	109.365	109.483	3037	0	3
2020.02.05	04:00:00	109.484	109.490	109.447	109.456	1886	0	4
2020.02.05	05:00:00	109.456	109.471	109.405	109.445	1257	0	3
2020.02.05	06:00:00	109.445	109.481	109.435	109.470	726	0	3
2020.02.05	07:00:00	109.470	109.476	109.404	109.431	1186	0	3
2020.02.05	08:00:00	109.431	109.461	109.399	109.410	1043	0	3
2020.02.05	09:00:00	109.410	109.419	109.315	109.336	1574	0	3
2020.02.05	10:00:00	109.335	109.719	109.302	109.555	5396	0	3
2020.02.05	11:00:00	109.554	109.704	109.530	109.694	4361	0	3
2020.02.05	12:00:00	109.694	109.703	109.619	109.670	2212	0	3
2020.02.05	13:00:00	109.670	109.723	109.544	109.573	2908	0	3
2020.02.05	14:00:00	109.572	109.696	109.553	109.687	1938	0	3
2020.02.05	15:00:00	109.686	109.805	109.674	109.774	2406	0	3
2020.02.05	16:00:00	109.774	109.830	109.728	109.807	2864	0	3
2020.02.05	17:00:00	109.808	109.841	109.646	109.755	4781	0	3
2020.02.05	18:00:00	109.755	109.755	109.664	109.743	2337	0	3
2020.02.05	19:00:00	109.742	109.762	109.725	109.762	1268	0	3
2020.02.05	20:00:00	109.762	109.772	109.736	109.762	1068	0	4
2020.02.05	21:00:00	109.762	109.833	109.752	109.833	1236	0	3
2020.02.05	22:00:00	109.833	109.838	109.798	109.825	1309	0	4
2020.02.05	23:00:00	109.827	109.842	109.802	109.815	690	0	4
2020.02.06	00:00:00	109.814	109.824	109.747	109.793	1327	0	4
2020.02.06	01:00:00	109.793	109.824	109.776	109.817	881	0	3
2020.02.06	02:00:00	109.817	109.905	109.799	109.840	1961	0	3
2020.02.06	03:00:00	109.840	109.896	109.811	109.829	2818	0	3
2020.02.06	04:00:00	109.831	109.894	109.830	109.881	1501	0	3
2020.02.06	05:00:00	109.881	109.901	109.850	109.892	926	0	3
2020.02.06	06:00:00	109.892	109.964	109.884	109.956	1980	0	3
2020.02.06	07:00:00	109.956	109.980	109.903	109.908	1835	0	3
2020.02.06	08:00:00	109.907	109.969	109.889	109.900	1238	0	3
2020.02.06	09:00:00	109.900	109.919	109.850	109.908	1564	0	3
2020.02.06	10:00:00	109.908	109.955	109.876	109.943	1989	0	3
2020.02.06	11:00:00	109.943	109.943	109.791	109.848	2278	0	3
2020.02.06	12:00:00	109.848	109.848	109.779	109.794	1570	0	3
2020.02.06	13:00:00	109.794	109.929	109.792	109.923	1274	0	3
2020.02.06	14:00:00	109.922	109.931	109.845	109.853	965	0	3
2020.02.06	15:00:00	109.853	109.923	109.820	109.881	1696	0	3
2020.02.06	16:00:00	109.881	109.931	109.817	109.930	2771	0	3
2020.02.06	17:00:00	109.931	109.986	109.879	109.970	2865	0	3
2020.02.06	18:00:00	109.971	109.983	109.891	109.894	1942	0	3
2020.02.06	19:00:00	109.894	109.972	109.881	109.969	1243	0	4
2020.02.06	20:00:00	109.969	109.987	109.945	109.974	840	0	4
2020.02.06	21:00:00	109.974	109.999	109.968	109.975	884	0	3
2020.02.06	22:00:00	109.974	110.005	109.942	109.989	1091	0	3
2020.02.06	23:00:00	109.989	109.996	109.963	109.986	726	0	3
2020.02.07	00:00:00	109.985	110.020	109.974	109.982	718	0	4
2020.02.07	01:00:00	109.981	110.013	109.957	109.960	838	0	3
2020.02.07	02:00:00	109.961	109.989	109.811	109.870	2056	0	3
2020.02.07	03:00:00	109.870	109.926	109.837	109.912	4596	0	3
2020.02.07	04:00:00	109.912	109.935	109.894	109.899	2227	0	3
2020.02.07	05:00:00	109.899	109.922	109.892	109.907	1641	0	3
2020.02.07	06:00:00	109.907	109.923	109.894	109.916	1062	0	4
2020.02.07	07:00:00	109.916	109.923	109.872	109.882	1796	0	3
2020.02.07	08:00:00	109.882	109.978	109.868	109.968	1609	0	3
2020.02.07	09:00:00	109.968	109.992	109.881	109.922	2597	0	3
2020.02.07	10:00:00	109.922	109.946	109.858	109.938	2878	0	3
2020.02.07	11:00:00	109.938	109.949	109.780	109.781	1656	0	3
2020.02.07	12:00:00	109.781	109.815	109.669	109.767	2446	0	3
2020.02.07	13:00:00	109.767	109.845	109.735	109.825	1437	0	3
2020.02.07	14:00:00	109.825	109.885	109.815	109.871	1061	0	3
2020.02.07	15:00:00	109.871	109.994	109.743	109.772	3720	0	3
2020.02.07	16:00:00	109.772	109.841	109.536	109.573	4140	0	3
2020.02.07	17:00:00	109.577	109.796	109.531	109.774	3400	0	3
2020.02.07	18:00:00	109.774	109.842	109.719	109.805	2251	0	3
2020.02.07	19:00:00	109.805	109.834	109.780	109.805	1260	0	3
2020.02.07	20:00:00	109.805	109.823	109.745	109.745	1482	0	3
2020.02.07	21:00:00	109.745	109.760	109.698	109.730	2200	0	3
2020.02.07	22:00:00	109.730	109.776	109.730	109.766	2177	0	3
2020.02.07	23:00:00	109.766	109.798	109.748	109.776	760	0	4
2020.02.10	00:00:00	109.685	109.753	109.682	109.715	1260	0	4
2020.02.10	01:00:00	109.715	109.778	109.559	109.616	2883	0	3
2020.02.10	02:00:00	109.617	109.710	109.604	109.652	2764	0	3
2020.02.10	03:00:00	109.652	109.810	109.628	109.781	3729	0	3
2020.02.10	04:00:00	109.781	109.876	109.774	109.832	2727	0	3
2020.02.10	05:00:00	109.832	109.851	109.763	109.765	1334	0	3
2020.02.10	06:00:00	109.765	109.779	109.728	109.732	891	0	3
2020.02.10	07:00:00	109.732	109.797	109.731	109.775	1104	0	3
2020.02.10	08:00:00	109.775	109.833	109.760	109.821	1208	0	4
2020.02.10	09:00:00	109.821	109.850	109.758	109.800	1902	0	3
2020.02.10	10:00:00	109.800	109.845	109.720	109.781	2815	0	3
2020.02.10	11:00:00	109.781	109.821	109.723	109.726	1493	0	3
2020.02.10	12:00:00	109.726	109.809	109.704	109.767	2131	0	3
2020.02.10	13:00:00	109.767	109.809	109.758	109.777	1416	0	3
2020.02.10	14:00:00	109.776	109.794	109.727	109.745	1450	0	3
2020.02.10	15:00:00	109.745	109.783	109.701	109.738	1713	0	3
2020.02.10	16:00:00	109.738	109.771	109.650	109.768	2633	0	3
2020.02.10	17:00:00	109.768	109.768	109.694	109.731	2044	0	3
2020.02.10	18:00:00	109.731	109.797	109.725	109.766	1458	0	3
2020.02.10	19:00:00	109.766	109.767	109.639	109.685	1717	0	3
2020.02.10	20:00:00	109.685	109.716	109.675	109.682	1043	0	4
2020.02.10	21:00:00	109.682	109.696	109.660	109.696	1077	0	4
2020.02.10	22:00:00	109.696	109.755	109.678	109.745	1657	0	4
2020.02.10	23:00:00	109.744	109.774	109.726	109.771	1088	0	4
2020.02.11	00:00:00	109.765	109.783	109.735	109.754	906	0	4
2020.02.11	01:00:00	109.754	109.780	109.746	109.767	1121	0	4
2020.02.11	02:00:00	109.767	109.830	109.738	109.813	1276	0	3
2020.02.11	03:00:00	109.813	109.852	109.801	109.845	1440	0	3
2020.02.11	04:00:00	109.845	109.898	109.830	109.874	1098	0	3
2020.02.11	05:00:00	109.874	109.888	109.842	109.873	634	0	4
2020.02.11	06:00:00	109.873	109.884	109.859	109.880	341	0	4
2020.02.11	07:00:00	109.880	109.905	109.871	109.893	668	0	4
2020.02.11	08:00:00	109.893	109.931	109.892	109.897	913	0	3
2020.02.11	09:00:00	109.897	109.911	109.850	109.911	1345	0	3
2020.02.11	10:00:00	109.911	109.945	109.860	109.877	1897	0	3
2020.02.11	11:00:00	109.877	109.895	109.832	109.863	1563	0	3
2020.02.11	12:00:00	109.863	109.890	109.831	109.874	1018	0	3
2020.02.11	13:00:00	109.873	109.880	109.833	109.849	827	0	3
2020.02.11	14:00:00	109.849	109.861	109.813	109.844	933	0	3
2020.02.11	15:00:00	109.844	109.848	109.748	109.780	2127	0	3
2020.02.11	16:00:00	109.780	109.823	109.745	109.800	2692	0	3
2020.02.11	17:00:00	109.800	109.961	109.799	109.905	2682	0	3
2020.02.11	18:00:00	109.905	109.932	109.751	109.785	2256	0	3
2020.02.11	19:00:00	109.785	109.822	109.769	109.815	1685	0	4
2020.02.11	20:00:00	109.812	109.836	109.751	109.780	1216	0	3
2020.02.11	21:00:00	109.781	109.786	109.732	109.749	1690	0	3
2020.02.11	22:00:00	109.750	109.788	109.729	109.778	1752	0	3
2020.02.11	23:00:00	109.779	109.790	109.775	109.782	602	0	3
2020.02.12	00:00:00	109.781	109.808	109.756	109.784	3322	0	4
2020.02.12	01:00:00	109.783	109.849	109.783	109.841	1397	0	3
2020.02.12	02:00:00	109.844	109.865	109.798	109.845	2749	0	3
2020.02.12	03:00:00	109.843	109.883	109.826	109.868	2166	0	3
2020.02.12	04:00:00	109.868	109.890	109.841	109.877	1304	0	3
2020.02.12	05:00:00	109.877	109.878	109.822	109.824	684	0	4
2020.02.12	06:00:00	109.824	109.839	109.816	109.825	723	0	3
2020.02.12	07:00:00	109.825	109.865	109.825	109.855	809	0	3
2020.02.12	08:00:00	109.855	109.884	109.845	109.868	1140	0	4
2020.02.12	09:00:00	109.866	109.921	109.846	109.881	1431	0	3
2020.02.12	10:00:00	109.880	110.134	109.869	110.106	2823	0	3
2020.02.12	11:00:00	110.106	110.113	109.959	109.990	1818	0	3
2020.02.12	12:00:00	109.990	110.035	109.917	109.963	1264	0	3
2020.02.12	13:00:00	109.963	109.994	109.933	109.954	938	0	3
2020.02.12	14:00:00	109.954	109.983	109.944	109.955	891	0	3
2020.02.12	15:00:00	109.955	110.009	109.945	109.981	1162	0	3
2020.02.12	16:00:00	109.981	110.057	109.977	110.053	2146	0	3
2020.02.12	17:00:00	110.053	110.056	109.996	110.013	2334	0	3
2020.02.12	18:00:00	110.013	110.078	109.983	110.008	1556	0	3
2020.02.12	19:00:00	110.007	110.041	109.994	110.035	1136	0	3
2020.02.12	20:00:00	110.035	110.043	109.986	110.040	1056	0	3
2020.02.12	21:00:00	110.040	110.095	110.028	110.079	1144	0	3
2020.02.12	22:00:00	110.079	110.111	110.068	110.070	1015	0	3
2020.02.12	23:00:00	110.071	110.117	110.066	110.097	1201	0	3
2020.02.13	00:00:00	110.095	110.095	110.057	110.077	3460	0	5
2020.02.13	01:00:00	110.077	110.085	109.800	109.867	2738	0	3
2020.02.13	02:00:00	109.869	109.931	109.850	109.881	4150	0	3
2020.02.13	03:00:00	109.881	109.984	109.870	109.947	3173	0	3
2020.02.13	04:00:00	109.947	109.978	109.916	109.920	1649	0	3
2020.02.13	05:00:00	109.923	109.935	109.852	109.858	1197	0	4
2020.02.13	06:00:00	109.858	109.895	109.851	109.859	1073	0	3
2020.02.13	07:00:00	109.859	109.887	109.821	109.825	1497	0	3
2020.02.13	08:00:00	109.824	109.846	109.772	109.810	1411	0	3
2020.02.13	09:00:00	109.810	109.848	109.712	109.726	2243	0	3
2020.02.13	10:00:00	109.726	109.791	109.714	109.762	2386	0	3
2020.02.13	11:00:00	109.762	109.806	109.715	109.735	1807	0	3
2020.02.13	12:00:00	109.735	109.741	109.616	109.693	2430	0	3
2020.02.13	13:00:00	109.692	109.726	109.649	109.704	2307	0	3
2020.02.13	14:00:00	109.704	109.744	109.669	109.718	1801	0	3
2020.02.13	15:00:00	109.718	109.790	109.681	109.750	2042	0	3
2020.02.13	16:00:00	109.750	109.850	109.706	109.726	3064	0	3
2020.02.13	17:00:00	109.726	109.821	109.644	109.800	4115	0	3
2020.02.13	18:00:00	109.800	109.865	109.772	109.818	2091	0	3
2020.02.13	19:00:00	109.818	109.832	109.755	109.767	1536	0	3
2020.02.13	20:00:00	109.767	109.828	109.741	109.813	1629	0	3
2020.02.13	21:00:00	109.813	109.848	109.773	109.805	1414	0	4
2020.02.13	22:00:00	109.805	109.822	109.765	109.781	2049	0	3
2020.02.13	23:00:00	109.781	109.832	109.775	109.815	1154	0	3
2020.02.14	00:00:00	109.787	109.823	109.778	109.808	1215	0	4
2020.02.14	01:00:00	109.808	109.816	109.729	109.770	2643	0	3
